2018-04-27 02:21:56	8ddee4360d92accd488da78dc2682709:H9ketqkQwTYP9YTfAoepZyW71ByqWXfK	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	101.12.192.140
2018-04-27 13:08:18	f8654078336942520215aaabdc1cfec6:1ZifCovthietOvNmuhjZZaJ0BSi6Xaki	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,;	39.10.10.55
2018-04-27 13:09:24	18d7f1be86f8cfb8abf5f181b50f52b2:z1sQn7GNkIpKzobnPWGomgr4HczAlr9e	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	106.105.178.40
2018-04-27 13:18:44	826fe1e0e3550fe57af2d62c6690fa1a:7mhWZakqPawMoTbPzt8SME3i4q8pxFkr	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.40
2018-04-27 13:31:27	26e02503a34202adacb7f77995d53908:X4WvhlSv7v2mgkb9UqvTjC2uWWH6jYT2	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	103.226.215.165
2018-04-27 13:32:45	f65313c876df06eab6cb67c03b8124c3:2G6lqM3ejxRRioEig7P2NUkg6xdWK92n	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	39.12.71.12
2018-04-27 13:32:49	b476b8061f3987e85b1fde78c0587ac5:o14Al0GsuAbPrLkO0TOpkZ5oGYPW8mY3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 13:33:31	3d31e4fb687287b6b9a699289074441a:BVg7XbgUHU4p6Bnz0ZjD6g9IwIBPm9kx	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	103.226.215.165
2018-04-27 13:39:19	5be0c2790902a0c4fe119247650eacb9:JKwZ1KscRYJJwbXVNh9yEiiymL4RIoL0	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,;	111.71.110.185
2018-04-27 13:42:39	508c3374081c1746521091056b7e974b:M0cy5hQPetBQNyfUpmQysJOZrl6r52qw	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	61.228.37.23
2018-04-27 13:45:24	6cbcc3015023129910552c6b56e6bf09:coH1Sg1uc39ho2Q4esV28sr079O5cQhd	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 13:45:27	09457b341c7b93f3515f6f1631059408:ruOEfxNk6Jaa7xzT7nu443yFt07KZqT6	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	203.71.94.6
2018-04-27 13:46:27	2303dce448258daec9a4c525b5bb8b92:SZPyq4D4Z0X2wSI9uoR9nr213wLp4BL3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	163.21.222.112
2018-04-27 13:46:56	bb2b0bb2fa271dd9e9d3a4e7ff4f31df:eoGXg5HeRT98q6cMarZ6WTnLUKrsOaOg	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	163.21.222.112
2018-04-27 13:47:28	3c7ee60652183d8a1ef375f4171f55eb:z9iJZZBbBXub4xERhcHH7nY06xoiinZ3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 13:48:13	07cc2756b14190b39fbe6e934a27f0e9:FbSSAEQqKoqrfCcZQXrOa59H2fJbPLQl	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 13:48:39	3557b2f556df058cf004db13b0bdee7d:3QEPBEE7w1656cBtEyqPZjnwgWBXIhq7	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.29.164.230
2018-04-27 13:49:04	6f19a99d9d0cb2f4237d8a7d96940299:bUk3iUXzJ1qHW7xBHLFqaEGBxUBTpPjd	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 13:49:49	3a31c1244697d3397a409d23c8551ddb:5TOQrGGSuWXOdfJ0mkscdafXh4UiBlmZ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 13:50:19	2042aaa76aeee02a452b85e7483417dc:uOyawawn3dCkrabSYYbBNPnH76LoX3bx	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.29.164.230
2018-04-27 13:52:14	176544f49fee7cd42052ca4a68e66682:1UcbbTsyGjQWM2GXp4QkiFHoJIySkRq3	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.29.164.230
2018-04-27 13:53:16	94fe2e611011f3b1f42b822ccfc681b4:aoG6yQ03kaVmfsiOx6ITgaSk7BoFNB7V	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	203.71.94.6
2018-04-27 13:57:14	e913100c58ec0c9197cd16362b5bab9e:ogVVkggxvtOvkhV0qXkII8c56ZaXIk3E	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 14:02:38	a4343e51ae12e90b377338230111ceb6:yF3XM5EW860ZssIBTv76bZDzFd3V62Zg	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,;	111.71.110.185
2018-04-27 14:05:26	c75e2387409a577fb938649f049338bb:hYsQ61XHrvUhvuHkGuDoC6xWtDl5qheB	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 14:09:31	5f05e289206b844497d1a8774dc6e0c1:YLHbUR8TWnj9KLuF0uZLi3vR7R4ErnAm	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.82
2018-04-27 14:11:48	7d1855f67f4c5d4fa56e11eef3c8a9b9:o0n35fMPUCJ6oLycI6cxMmwwxyrrFBOD	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 14:13:41	6e5c916fa0b4b4e64638472aa22d4d71:R1TOYxrLOpuZSQsGXrLNKaRB7TSQ0U91	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.40
2018-04-27 14:18:30	2bd87ddf8a95fad58dae7d82b9e0f491:kOOc4Qy8IhYk9HTCSHdtMSXR3OJxBzIA	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.40
2018-04-27 14:18:53	1ead0a04f2be5d5e1b7b66164de890c2:26KFOq6rYINO2rDQRIdl4PUfOfZE0628	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	101.15.164.116
2018-04-27 14:19:16	9307893acb983e88668066b10d1d03d4:TCIxHCBtHOI9PLcfFgA1BM6ZLsYwGLe1	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 14:23:03	d930d4eda3fa6d9665d03d084c31bd0e:ldHPiPiwEh2nGeHiA95k3Y2CYHEZZ0lP	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	27.52.98.1
2018-04-27 14:24:23	71dcb6691602d9980ed8608cec1f2709:3M58A81n3EJxjJpjCwm2SglSNTwQBR4U	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 14:30:05	8c9c69d254f4b42c78c678f0b590978d:SJ1Af5dkgYx3YcABhIUDSvhDY70tBGZl	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.39
2018-04-27 14:32:03	9703679921a6bdf9685c3ec1266f5f8e:gMbfe5ipcpqy8Lgo0WCqaAsnqumL44Ro	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.39
2018-04-27 14:46:29	3ffdf1a3c81634aebfe5b56fd8b7ca18:HFK13sPo3UxaRfExgCM7HQv9xZcv8em6	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.34.114
2018-04-27 14:47:44	26b3c45a896c341d8a288b4a605e0ee4:G9DuBZHTGdQRUEnKeLP50kb8fQzRbrKM	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 15:03:09	87b2c8a68ab7c2fa4766e2a179ebcba2:qx9Z3kMB9xyIRQy5aP6LldG3VvsDEGW9	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	61.228.185.41
2018-04-27 15:08:39	11e94283a650423f0a16060e7286d948:hmltBCCC7MK3krDWfdMBDWK80sNBQoCX	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 15:19:17	caba33480265781f6ff5cf4cca898775:Z5kjGeTBfalu6Iur4ll7asXABIi6qrQM	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	192.192.90.200
2018-04-27 15:23:44	2ee5744e906a792997c60708793abaed:wTJCbzDn9rg7z0d6oc6X7ITkcM2uguJg	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.5
2018-04-27 15:35:48	59fb4f04b065a21299073262e8f4b180:28ehHZvxVlC8br0JHO91CrL9sVUJjhei	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	111.71.110.185
2018-04-27 15:40:05	a53dcfac56871010f835185e164ec01d:yhQtLX39nkUlHgilFGZVVUi01oRNWx7g	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 15:48:14	ca94f17b770d1e8f112d8cbc21aefbc9:6NtjugNkhZZ7HxssLFlKK4VuA2K1agYC	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 15:56:52	069cd6664466513c9396c669d323482f:6ekLhXTTQLq5a0ELpWE0PQJTYB9DCLPF	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	223.137.55.166
2018-04-27 15:57:55	66008a572b0c86586a245d9432383fd9:HzgfUvgKqZXdYtvvdxxqCMzQepCcyrkd	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 15:59:30	d21178daac65b566d1430eb507cb1aa2:vLOUbGqTQQABr4qfkra0PFGisBksQDJh	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	223.139.119.54
2018-04-27 15:59:34	b5c40c04497f6dba97af48aee9c5987a:aAFRP9hMJPdPMpAKZGLdp5z9PYPK2EKg	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	106.105.178.41
2018-04-27 16:03:39	d4c56f23f887faf6995a5a5f7b054a59:eklcqHygmmDiShcril9ZNAYyp3l3ggba	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	114.46.120.228
2018-04-27 16:08:10	f2aea70c27c87950effab99fdf682e19:Z7exEoIxN1sgoTP3Bzcckk32mOQ4BY3n	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:08:18	777d322d9c8dbb3b777085616327b60c:5pGLPEACibMO9wV9uwa8cwEZ8MUw36I3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	27.52.132.222
2018-04-27 16:08:20	2c80d44842fde6dbc08069dab15dee4e:i4vHT27rlavuW0ySJz7yqJEVI5yeog1G	Q1:週美里河堤彩繪	,給康寧樓梯新面貌	,;	114.46.120.228
2018-04-27 16:10:14	17192e1f8b7c697c2091c15ee04cd698:wZbLo2tqQ6YOWAV0xTrKXmdDtTvEtiNE	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:14:52	d5bb26b5fc2faf302ec270cf15ddf774:QV4DwmeMhimjJo5RK7E5iQRDpzD9zaMJ	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	101.8.164.33
2018-04-27 16:17:11	4e0a6890207339fba45cc56c81fc9572:MGWvYaIyR7bbMOC9DJCx2VjrNnEi95zf	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:18:02	fc1df47e42d57f04a53c31b44289461b:xAsnIyZ6klqneWQ4EoaGgaTTZLM8GhGH	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	210.69.58.181
2018-04-27 16:19:04	d9b9a7be30527286ae4a6f8ed54fa18d:yaW0NFkHexx7SmChSWL5JX3uz14KSrry	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	59.124.231.69
2018-04-27 16:21:08	23ceeed6bf1feae02286dbdaae936363:SmPf89NOXVsaAokCChDOdAs2lm0jjcjz	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	101.13.11.193
2018-04-27 16:21:54	34212f37b4bc242b3225e999b68b3ea7:mmYcsDfIN9Eb7lTCAhKCklTkWJgm18So	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 16:24:41	95fd3d939c3f43b13ce4efd08e45d6ac:MoYFElIjzcoH9pSS421Wx6iSb8uQy2bc	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	60.250.154.133
2018-04-27 16:25:26	cb656ca9f7abd6da3b25e5423b939895:cRNfkg2wB8dFRuotxnUG202ZmLEMc7Et	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:26:29	d4cbaf1d97073df2378a45c7a397e6f8:tIgEf03zjBYUMxLYB3uJyfKyXCjiD1os	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 16:28:30	1416cf7c2053a302a5a4f71b652838b6:1WUfzFHDkBViIM5tj3qtqvnw8BxqXBx7	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	60.250.154.133
2018-04-27 16:29:11	3f3c0bab4333e42082e449ac3994d362:bXpIMtc6A5hlPhJsj8TSI1eLnY1viBR2	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:29:11	aedbb4be8962259db86b27389a0b7eb3:qPGmZTySTHzhuGNFT1fBhluL7POtKtNU	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	223.138.151.198
2018-04-27 16:30:03	ab80d08b4b76e47366e05474e24c1152:JX7gCzCDv614MsTwsSrWChNvA4sW1YM6	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	111.71.110.185
2018-04-27 16:30:10	519a04e867ef29249dac0d19931c35ca:XvuDuYeP6Q4DVxAiWAXOVJa0fiotx51m	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	223.140.148.40
2018-04-27 16:34:12	70ffe718faed5ec35601f62baa08df57:1onv6LOdIfPqQGv6CdC9gRw24J7tPkXY	Q1:給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	39.9.164.33
2018-04-27 16:34:41	762ae43dc0c8d8427f7c0c51d1283760:BVztT5NXNsQtxMdJxTo6H3cfE84tHbML	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 16:37:15	c0e2b5c3b51978d48585427c09976419:F7DsKK3ZjRg3O4RjKd8dQDQOjBeeeScn	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	223.137.9.139
2018-04-27 16:37:28	e45e8efd10362dbfd567b71032a7f3bd:mc00M1U6TYm3IMq8DU7ZbR4K1XuyZNpU	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:41:13	12887ec2087a6a62d5d43a3b39586d60:f3grNvdamsoEBZFg15BRuFVcPWEj22KF	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.41
2018-04-27 16:42:56	35a82698bf8e4c7c41d1e121864aba88:F1DBjvzC6rTfJccWs15XMAf6ie7Psbfz	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 16:46:28	4a76eec09b2ac669609a3ad55df154a7:rPZLnOrb3K2S0eB1JcBOsF7W2d9C9YhK	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	42.73.224.248
2018-04-27 16:50:01	a3a6e5841ba5bb4c1ccae59c4558e945:IElpYMTcFETJQiCmiKpHv570Ods8USCQ	Q1:再見泥土，妳好牆	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 16:55:23	1874fb77f15933c8db3da17499375438:1b5C7kmG3lVyqsp8i4t0Uegm7liHEV1B	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	106.105.178.44
2018-04-27 17:04:39	0dc0cce13e83dcb9ded40ff73a6c8145:peXmwyZusY93J5Mm2M38SwHwbiSEtKrN	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	61.231.163.87
2018-04-27 17:14:51	54f09a6e09762d3e07eca7522fc562c7:PyHbSrNdl2FMFwi1K20owJmWm7s1jIOc	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	106.105.178.39
2018-04-27 17:15:08	1ec087194d7f42ad7f3b7bf3ded3f5ee:0GBeJJmTRewpmW1Tpoe1WuhAl7dbEL24	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:15:24	4fe019d6c9467953b28ae3b55373c235:NxP1faUKMpoduPhGahcjwPcCUkQ11KPu	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:15:43	e1968012999e4884c50fe4f76f848ab0:54MIwWm3ATaMAYyoeQHhpOCvkwWJVh2f	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:16:04	50cdcd57a1d24a28c2f4653cd27325e5:tVafTdzBo8xP4NFcTtkiU8NCi4ajgwyL	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:16:22	571ef553ccea54a908b63fe5f75315be:qxJSlylnZnU6ch4a3clsLJn1m1Fg4QTs	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:16:36	2fca2aaf1731a3bb5e8392e102927eaf:LeKuXyjLamVlxPk66tRzQlljH2mZHH2c	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:16:52	1cf679c3c8b9ab0d32cafef3716ddf25:Q8F3CF11WpoSQEJfOLDdsNuejgp7XILS	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:17:12	b8bedf11231d1dd948392eb6d47656f8:YTh3d5QQQT85uitvKlxAdL2hszoolgAm	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:17:40	a159efca45ed6c49a2667ef2e9ccc805:wW6TQjRpab9k91mNVCIZQ0D0YmbwQL5i	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:17:56	40bf7d3a853e8f9c8efa07aced76740f:i6AbqSkx6STHFiWrjMVK9HLnOp0sAfUX	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:18:26	0926d8c690d616d0aaf076703b370c4b:a5c4F8sFoyuelZyRSvnTN23vQ1bkNpe9	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:18:49	853172826b2ad5304f57ae18b81c28af:NafvgZQtpt6Rg8Tf2Hr9PqJYY1mh00WY	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:19:07	2b5bc568a96fa22d52e9261179f05f93:kJtuiNRujMRdvHE2FK0HjAcaLbmnxQlY	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:19:21	9687755d0965d493231eefbffd1b315b:0CHhSL3QhN5QTZWzyFScsuTtzGVJScDf	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:19:40	fc360dc86b5de647137cb8e8a427862d:gzyTgrbb39fIlzEWtY2ZbEjhf6U83RL6	Q1:週美里河堤彩繪	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:20:01	0d6219af332010ef5b47040ade13d29e:0mkesX8H7BO1K3776AXm74Eouywlzyel	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:33:37	d71adb5a81572d378cd8c2b188832c58:FC0NNhIlTX1DHChc7xSfrkjLsGK5l5hC	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.22
2018-04-27 17:36:48	070e0e8a344f64677149fce8ecf36dec:b9oxA98sLabzG584nh8wyrxnPQbjN6r9	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	117.19.193.101
2018-04-27 17:38:13	55f6af5cc1d6f5c0d299375ba3eb16c9:NhwSIiIaLbWZUCfLVpGZ4jWADjVddx1p	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	49.216.147.243
2018-04-27 17:39:07	d314a59e102d970b56aab13b3d6697e1:FITjozohA2mQ2uiE5D87tBHoonnc5ih4	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:41:04	ae61e393dc43543fa5c9a8343a9ee419:UtF7ibiy90JcwspXh3VmG6HX6TpyDFfA	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:41:37	233b1d199d878479f7abd717b898fbf3:9LR61Jp9XZafWxSiYZZ6h577pG6Clegv	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:41:56	05f9ef6634f3c256df8f1d9f864f6f69:pN0EB4kU0aiZmRMBx8auQWSwifhHatXg	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:42:04	66593e3b54c73ec945f9a4fdf7d48359:Niet2BtUJtBNKTLAO0gQe5St7obYy5OO	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:42:26	c17fd6f41364c56d929aec69470046c6:WzyjDKUzJarUXFMN5toraFVRXeJkcrsp	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.66
2018-04-27 17:42:27	b049d470beb77b4263bc0d5db1f5ca73:Z91WLoiassZaqcdlIMfqMpsN7nPYIxWW	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:42:41	bf09a47204656b575540aa951632f655:bpKUg2DF3E3rFdjEc0Ra4Lb4YxYpaPac	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:42:45	c15de1dd895d5ced4a98b73aaa16effd:tkX5oBpr0RT73zKfZf0wCFsUQ6adCiFm	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.66
2018-04-27 17:42:57	f5f2c00f6d1d2c956480ab321bbf250a:yN7BxaKjnOFnO7k3mysOeDEzedwCdNIk	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.23
2018-04-27 17:43:02	a62e62e7e58db3aa7df28be11ccf480f:aeGvHGpjbgoLTO3wrUrsWgayFUooozNT	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.66
2018-04-27 17:43:17	4110d87009239b56053ff453765261b3:5ukHMoX3PxUaXwRM97RNqzRyAEcLW16C	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:43:34	b46a07660aa77cab9a7e73533e48e357:J7V2PliKThQNRuG6xsWCcFMTKP2MTJKe	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.66
2018-04-27 17:43:50	d4f93db70a7379df36a52b9ce161f3e7:dFrIV5f6D9QDklVoQPADQvQJ6uXVl4Mn	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:43:54	e1fc6361c060af94b6d39126c529778e:cQtESYDy4fCzvvSByHVFEYeULNYSgUIu	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,湖光市場周邊環境改善	,;	172.28.32.53
2018-04-27 17:44:05	bde7deacf9686c3328fb947330de058b:QTTYecvJyKNFu3FvoTduxmVZxTXq3yx1	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:44:09	b26556584df1c99a5e6de0342eb6d31f:tRMNo0z2BrtqnBkHzICZmUaWXZsnbWcz	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:44:24	685f34b7634b26c46e2f66075a844c7d:GirKfGNLOO0Xh3K5HHbWFmF0A4nEIX78	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:44:32	b1e8580fb15f53f901802390d47670c5:ReFnC9eoWEPR3uFMzaDR4a9fY0PSDUaC	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:44:39	4d791754ebced064725fc875fe36d711:2ofQbG3XEZEQY9ptE51DKEa49cJLH1i3	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:45:00	75e52d6d3c4ed5948b930cb5edb27ff9:j2d30aR0OdeNvag195MLSShT3TvX7ZvU	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,給康寧樓梯新面貌	,;	172.28.32.53
2018-04-27 17:45:02	5b113250c4276e18bec6d07eba283c5d:GqG3H4JCtjmGYlY6U9NWTxfrNehSS9gZ	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
2018-04-27 17:45:09	6b95e19245eec72f16afdfabcbffce7a:6y0LznvepFtbvXKflc9K8vMQ7KbTQprm	Q1:再見泥土，妳好牆	,湖光市場周邊環境改善	,;	172.28.32.194
2018-04-27 17:45:17	c2b586f30de844b94bde5c4f61112e30:58vw4oWIaV5kdbivFw1126A8JTnD5JFP	Q1:再見泥土，妳好牆	,週美里河堤彩繪	,;	172.28.32.66
